instance,n_activities,n_resources,mean_duration,std_duration,total_duration,n_precedence_edges,precedence_density,order_strength,unordered_pair_ratio,critical_path_length,resource_factor,max_resource_pressure,mean_resource_pressure,n_conflict_pairs,conflict_density,resource_lower_bound,heuristic_ub,ub_lb_gap
J6028_3.RCP,60.0,4.0,5.116666666666666,2.627366657997234,307.0,106.0,0.059887005649717516,0.42824858757062145,0.5717514124293785,72.0,0.7541666666666667,0.4601851851851852,0.42623047264004715,0.0,0.0,34.0,72.0,0.0
J6028_4.RCP,60.0,4.0,5.516666666666667,2.9636220331809446,331.0,106.0,0.059887005649717516,0.3463276836158192,0.6536723163841808,84.0,0.7541666666666667,0.5082671957671958,0.40910636576910164,0.0,0.0,43.0,84.0,0.0
J6028_5.RCP,60.0,4.0,5.516666666666667,2.9125685495032654,331.0,106.0,0.059887005649717516,0.34689265536723163,0.6531073446327684,71.0,0.7541666666666667,0.37731653076352856,0.3519236103600809,0.0,0.0,27.0,71.0,0.0
J6028_6.RCP,60.0,4.0,5.766666666666667,2.8946310453819306,346.0,106.0,0.059887005649717516,0.396045197740113,0.6039548022598871,89.0,0.7541666666666667,0.447616155481324,0.40716036807519324,0.0,0.0,40.0,89.0,0.0
J6028_7.RCP,60.0,4.0,5.533333333333333,2.860458393723324,332.0,106.0,0.059887005649717516,0.376271186440678,0.623728813559322,75.0,0.7541666666666667,0.3315723270440252,0.30372971262590176,0.0,0.0,25.0,75.0,0.0
J6028_8.RCP,60.0,4.0,5.316666666666666,3.2582800507152374,319.0,106.0,0.059887005649717516,0.3129943502824859,0.6870056497175141,62.0,0.7541666666666667,0.5806451612903226,0.5198788826380992,0.0,0.0,36.0,62.0,0.0
J6028_9.RCP,60.0,4.0,5.783333333333333,2.9274087897357663,347.0,106.0,0.059887005649717516,0.36214689265536726,0.6378531073446327,74.0,0.7541666666666667,0.46856639247943593,0.42799257738448027,0.0,0.0,35.0,74.0,0.0
J6029_1.RCP,60.0,4.0,5.116666666666666,2.8112373709019227,307.0,106.0,0.059887005649717516,0.36271186440677966,0.6372881355932203,59.0,1.0,1.526230831315577,1.4259200260538352,15.0,0.013297872340425532,91.0,130.0,39.0
J6029_10.RCP,60.0,4.0,5.866666666666666,2.6923760675078228,352.0,106.0,0.059887005649717516,0.31468926553672316,0.6853107344632768,70.0,1.0,1.5162337662337662,1.3859193438140807,38.0,0.031327287716405604,107.0,147.0,40.0
J6029_2.RCP,60.0,4.0,5.283333333333333,2.898802434722925,317.0,106.0,0.059887005649717516,0.4016949152542373,0.5983050847457627,88.0,1.0,1.1725852272727273,1.1365992182857994,245.0,0.23135033050047216,104.0,166.0,62.0
J6029_3.RCP,60.0,4.0,5.766666666666667,2.9118531709014603,346.0,106.0,0.059887005649717516,0.34915254237288135,0.6508474576271186,72.0,1.0,1.46875,1.3760973614592036,3.0,0.0026041666666666665,106.0,150.0,44.0
J6029_4.RCP,60.0,4.0,5.966666666666667,2.6581112759919505,358.0,106.0,0.059887005649717516,0.33220338983050846,0.6677966101694915,75.0,1.0,1.4526315789473685,1.4079727095516568,108.0,0.09137055837563451,109.0,165.0,56.0
J6029_5.RCP,60.0,4.0,5.433333333333334,2.7890659527678596,326.0,106.0,0.059887005649717516,0.37457627118644066,0.6254237288135593,77.0,1.0,1.2118933697881067,1.154936855124825,6.0,0.005420054200542005,94.0,146.0,52.0
J6029_6.RCP,60.0,4.0,6.8,2.3579652245103193,408.0,106.0,0.059887005649717516,0.3672316384180791,0.6327683615819208,77.0,1.0,1.80762987012987,1.5690835245581485,106.0,0.09464285714285714,140.0,184.0,44.0
J6029_7.RCP,60.0,4.0,5.133333333333334,2.765662468358872,308.0,106.0,0.059887005649717516,0.39322033898305087,0.6067796610169491,73.0,1.0,1.4680365296803652,1.3097317351598172,88.0,0.08193668528864059,108.0,154.0,46.0
J6029_8.RCP,60.0,4.0,5.366666666666666,2.9550333707459586,322.0,106.0,0.059887005649717516,0.34124293785310733,0.6587570621468927,72.0,1.0,1.1698232323232323,1.102996106902357,0.0,0.0,85.0,124.0,39.0
J6029_9.RCP,60.0,4.0,5.1,2.9251780572585093,306.0,106.0,0.059887005649717516,0.3474576271186441,0.652542372881356,70.0,1.0,1.3349206349206348,1.2979647034252297,65.0,0.05627705627705628,94.0,139.0,45.0
J602_1.RCP,60.0,4.0,5.4,2.9844039047465856,324.0,87.0,0.04915254237288136,0.23954802259887006,0.7604519774011299,65.0,0.25,0.4855769230769231,0.3797825091575091,5.0,0.003714710252600297,32.0,70.0,5.0
J602_10.RCP,60.0,4.0,6.433333333333334,2.7770888034454755,386.0,87.0,0.04915254237288136,0.22937853107344633,0.7706214689265537,64.0,0.25,0.5101902173913043,0.47292515851449274,10.0,0.007331378299120235,33.0,73.0,9.0
J602_2.RCP,60.0,4.0,5.716666666666667,3.011597951623394,343.0,87.0,0.04915254237288136,0.2689265536723164,0.7310734463276836,82.0,0.25,0.4050064184852375,0.3254164052023177,42.0,0.03245749613601236,34.0,90.0,8.0
J602_3.RCP,60.0,4.0,6.516666666666667,2.765813121348263,391.0,87.0,0.04915254237288136,0.25254237288135595,0.747457627118644,77.0,0.25,0.5507674144037781,0.40627363413924683,15.0,0.011337868480725623,43.0,80.0,3.0
J602_4.RCP,60.0,4.0,5.533333333333333,2.866279043560755,332.0,87.0,0.04915254237288136,0.26440677966101694,0.735593220338983,78.0,0.25,0.4423076923076923,0.3560712524654832,24.0,0.018433179723502304,35.0,82.0,4.0
J602_5.RCP,60.0,4.0,5.633333333333334,2.7626476833324625,338.0,87.0,0.04915254237288136,0.21864406779661016,0.7813559322033898,53.0,0.25,0.5363881401617251,0.4456749775381851,15.0,0.010845986984815618,29.0,63.0,10.0
J602_6.RCP,60.0,4.0,5.15,2.8508770580296865,309.0,87.0,0.04915254237288136,0.22655367231638418,0.7734463276836159,61.0,0.25,0.553519768563163,0.38762991535411984,21.0,0.015339663988312637,34.0,74.0,13.0
J602_7.RCP,60.0,4.0,5.6,2.9393876913398134,336.0,87.0,0.04915254237288136,0.20282485875706216,0.7971751412429379,49.0,0.25,0.5476190476190477,0.4205616662249315,2.0,0.001417434443656981,27.0,61.0,12.0
J602_8.RCP,60.0,4.0,5.466666666666667,3.154185931248963,328.0,87.0,0.04915254237288136,0.21864406779661016,0.7813559322033898,66.0,0.25,0.5574162679425837,0.40990434886438265,10.0,0.0072306579898770785,37.0,70.0,4.0
J602_9.RCP,60.0,4.0,5.6,2.7398296784046026,336.0,87.0,0.04915254237288136,0.2457627118644068,0.7542372881355932,65.0,0.25,0.4375,0.3505787037037037,12.0,0.008988764044943821,29.0,71.0,6.0
J6030_1.RCP,60.0,4.0,5.016666666666667,3.0193358357242888,301.0,106.0,0.059887005649717516,0.37401129943502825,0.6259887005649718,70.0,1.0,0.790952380952381,0.7111734693877552,0.0,0.0,56.0,90.0,20.0
J6030_10.RCP,60.0,4.0,6.033333333333333,3.140948193707683,362.0,106.0,0.059887005649717516,0.3254237288135593,0.6745762711864407,81.0,1.0,0.881406659184437,0.8200749513010049,0.0,0.0,72.0,103.0,22.0
J6030_2.RCP,60.0,4.0,5.466666666666667,2.765662468358872,328.0,106.0,0.059887005649717516,0.3706214689265537,0.6293785310734463,65.0,1.0,0.9425641025641026,0.8521350524475524,0.0,0.0,62.0,83.0,18.0
J6030_3.RCP,60.0,4.0,6.266666666666667,2.6386023236217735,376.0,106.0,0.059887005649717516,0.36271186440677966,0.6372881355932203,80.0,1.0,0.8,0.7616851935874168,0.0,0.0,64.0,99.0,19.0
J6030_4.RCP,60.0,4.0,5.3,3.0127506811328857,318.0,106.0,0.059887005649717516,0.3474576271186441,0.652542372881356,76.0,1.0,0.6695906432748538,0.6027217674762604,0.0,0.0,51.0,80.0,4.0
J6030_5.RCP,60.0,4.0,6.05,2.7894145144336893,363.0,106.0,0.059887005649717516,0.3649717514124294,0.6350282485875707,72.0,1.0,0.8786764705882353,0.7909834207321952,0.0,0.0,64.0,91.0,19.0
J6030_6.RCP,60.0,4.0,4.983333333333333,2.789812817297167,299.0,106.0,0.059887005649717516,0.34350282485875705,0.656497175141243,68.0,1.0,0.7040998217468806,0.6512766777472659,0.0,0.0,48.0,74.0,6.0
J6030_7.RCP,60.0,4.0,6.05,3.002360182700714,363.0,106.0,0.059887005649717516,0.36610169491525424,0.6338983050847458,77.0,1.0,0.9149126735333631,0.8591605491135588,0.0,0.0,71.0,97.0,20.0
J6030_8.RCP,60.0,4.0,5.266666666666667,2.792052212182923,316.0,106.0,0.059887005649717516,0.3497175141242938,0.6502824858757061,63.0,1.0,0.7305764411027569,0.7053666451933461,0.0,0.0,47.0,78.0,15.0
J6030_9.RCP,60.0,4.0,5.866666666666666,2.935226661700175,352.0,106.0,0.059887005649717516,0.39661016949152544,0.6033898305084746,98.0,1.0,0.782312925170068,0.7005156901470264,0.0,0.0,77.0,117.0,19.0
J6031_1.RCP,60.0,4.0,5.116666666666666,2.852435606440378,307.0,106.0,0.059887005649717516,0.3327683615819209,0.6672316384180791,65.0,1.0,0.6695970695970695,0.5333752864541041,0.0,0.0,44.0,65.0,0.0
J6031_10.RCP,60.0,4.0,5.233333333333333,2.9175712882845253,314.0,106.0,0.059887005649717516,0.3192090395480226,0.6807909604519774,56.0,1.0,0.6724738675958188,0.6320101006275449,0.0,0.0,38.0,61.0,5.0
J6031_2.RCP,60.0,4.0,5.7,2.7404379212089442,342.0,106.0,0.059887005649717516,0.36214689265536726,0.6378531073446327,74.0,1.0,0.6397420147420148,0.6214407532342315,0.0,0.0,48.0,83.0,9.0
J6031_3.RCP,60.0,4.0,5.366666666666666,2.575310121562493,322.0,106.0,0.059887005649717516,0.3214689265536723,0.6785310734463277,66.0,1.0,0.6101928374655647,0.5594987818250526,0.0,0.0,41.0,72.0,6.0
J6031_4.RCP,60.0,4.0,5.283333333333333,3.125655486809482,317.0,106.0,0.059887005649717516,0.3480225988700565,0.6519774011299435,68.0,1.0,0.6662581699346405,0.6174824856895651,0.0,0.0,46.0,74.0,6.0
J6031_5.RCP,60.0,4.0,5.5,2.84897642437888,330.0,106.0,0.059887005649717516,0.3129943502824859,0.6870056497175141,72.0,1.0,0.5489267676767676,0.4715218807410519,0.0,0.0,40.0,72.0,0.0
J6031_6.RCP,60.0,4.0,6.466666666666667,2.8134597128012255,388.0,106.0,0.059887005649717516,0.34350282485875705,0.656497175141243,72.0,1.0,0.6835106382978723,0.641095268570171,0.0,0.0,50.0,77.0,5.0
J6031_7.RCP,60.0,4.0,5.316666666666666,2.9579929381630077,319.0,106.0,0.059887005649717516,0.42994350282485877,0.5700564971751412,76.0,1.0,0.6924812030075188,0.6108738848870428,0.0,0.0,53.0,82.0,6.0
J6031_8.RCP,60.0,4.0,5.583333333333333,2.734298610044062,335.0,106.0,0.059887005649717516,0.403954802259887,0.596045197740113,75.0,1.0,0.6893693693693693,0.5789563080867428,0.0,0.0,52.0,80.0,5.0
J6031_9.RCP,60.0,4.0,6.233333333333333,3.0841890704401087,374.0,106.0,0.059887005649717516,0.3497175141242938,0.6502824858757061,86.0,1.0,0.6046511627906976,0.5125888815584511,0.0,0.0,52.0,86.0,0.0
J6032_1.RCP,60.0,4.0,5.616666666666666,2.7085769121235765,337.0,106.0,0.059887005649717516,0.3073446327683616,0.6926553672316385,69.0,1.0,0.4292270531400966,0.3701972313267682,0.0,0.0,30.0,69.0,0.0
J6032_10.RCP,60.0,4.0,5.45,2.753331315576339,327.0,106.0,0.059887005649717516,0.36271186440677966,0.6372881355932203,77.0,1.0,0.5474747474747474,0.5064163752199773,0.0,0.0,43.0,77.0,0.0
J6032_2.RCP,60.0,4.0,5.7,3.1053716900450636,342.0,106.0,0.059887005649717516,0.3864406779661017,0.6135593220338983,114.0,1.0,0.4049043062200957,0.36540938763398984,0.0,0.0,47.0,114.0,0.0
J6032_3.RCP,60.0,4.0,6.183333333333334,2.777838888216681,371.0,106.0,0.059887005649717516,0.38531073446327685,0.6146892655367231,85.0,1.0,0.5024221453287198,0.43585732983054726,0.0,0.0,43.0,85.0,0.0
J6032_4.RCP,60.0,4.0,5.116666666666666,2.8988024347229246,307.0,106.0,0.059887005649717516,0.3502824858757062,0.6497175141242938,56.0,1.0,0.5202156334231806,0.43198189649108776,0.0,0.0,30.0,56.0,0.0
J6032_5.RCP,60.0,4.0,5.583333333333333,2.6159234613335984,335.0,106.0,0.059887005649717516,0.39378531073446327,0.6062146892655367,77.0,1.0,0.5318772136953955,0.5046903274978141,0.0,0.0,41.0,77.0,0.0
J6032_6.RCP,60.0,4.0,5.4,2.835489375751565,324.0,106.0,0.059887005649717516,0.41129943502824856,0.5887005649717514,93.0,1.0,0.4451046972269383,0.41295407977545284,0.0,0.0,42.0,93.0,0.0
J6032_7.RCP,60.0,4.0,5.566666666666666,2.5714241622537153,334.0,106.0,0.059887005649717516,0.3672316384180791,0.6327683615819208,76.0,1.0,0.5,0.4724424352194435,0.0,0.0,38.0,76.0,0.0
J6032_8.RCP,60.0,4.0,5.0,2.8635642126552705,300.0,106.0,0.059887005649717516,0.3559322033898305,0.6440677966101696,76.0,1.0,0.4319331983805668,0.4032921492590356,0.0,0.0,33.0,76.0,0.0
J6032_9.RCP,60.0,4.0,6.216666666666667,2.972606413383529,373.0,106.0,0.059887005649717516,0.3649717514124294,0.6350282485875707,74.0,1.0,0.5807514831905076,0.5494980876078437,0.0,0.0,43.0,74.0,0.0
J6033_1.RCP,60.0,4.0,5.766666666666667,3.1271215020988374,346.0,125.0,0.07062146892655367,0.45310734463276836,0.5468926553672316,90.0,0.25,0.5547008547008547,0.46205484330484337,83.0,0.08574380165289257,50.0,114.0,24.0
J6033_10.RCP,60.0,4.0,5.3,2.98496231131986,318.0,125.0,0.07062146892655367,0.4581920903954802,0.5418079096045199,69.0,0.25,0.7536231884057971,0.5176142697881828,65.0,0.06777893639207506,52.0,95.0,26.0
J6033_2.RCP,60.0,4.0,5.883333333333334,2.864097686105618,353.0,125.0,0.07062146892655367,0.45310734463276836,0.5468926553672316,100.0,0.25,0.5727272727272728,0.40983245920745925,84.0,0.08677685950413223,58.0,113.0,13.0
J6033_3.RCP,60.0,4.0,5.083333333333333,2.800545581767159,305.0,125.0,0.07062146892655367,0.4548022598870056,0.5451977401129944,77.0,0.25,0.5962219598583235,0.42443011533920627,74.0,0.0766839378238342,46.0,93.0,16.0
J6033_4.RCP,60.0,4.0,5.7,2.66020049369717,342.0,125.0,0.07062146892655367,0.4559322033898305,0.5440677966101695,75.0,0.25,0.5825641025641025,0.5157264957264956,57.0,0.059190031152647975,44.0,89.0,14.0
J6033_5.RCP,60.0,4.0,6.183333333333334,2.9523531104677994,371.0,125.0,0.07062146892655367,0.4858757062146893,0.5141242937853108,97.0,0.25,0.5532646048109966,0.4496251171508904,94.0,0.10329670329670329,54.0,119.0,22.0
J6033_6.RCP,60.0,4.0,5.683333333333334,2.9748482687730853,341.0,125.0,0.07062146892655367,0.42994350282485877,0.5700564971751412,65.0,0.25,0.7065088757396449,0.5541420118343194,71.0,0.07036669970267592,46.0,86.0,21.0
J6033_7.RCP,60.0,4.0,5.683333333333334,2.8606040543136264,341.0,125.0,0.07062146892655367,0.4322033898305085,0.5677966101694916,66.0,0.25,0.6984848484848485,0.6008838383838384,88.0,0.08756218905472636,47.0,85.0,19.0
J6033_8.RCP,60.0,4.0,5.433333333333334,3.0020363459195862,326.0,125.0,0.07062146892655367,0.4514124293785311,0.5485875706214689,74.0,0.25,0.8194980694980695,0.455048555048555,74.0,0.07621009268795056,61.0,101.0,27.0
J6033_9.RCP,60.0,4.0,5.716666666666667,2.8757124721053424,343.0,125.0,0.07062146892655367,0.4666666666666667,0.5333333333333333,102.0,0.25,0.475867269984917,0.39346854126265896,71.0,0.07521186440677965,49.0,126.0,24.0
J6034_1.RCP,60.0,4.0,5.483333333333333,3.1224545188396617,329.0,125.0,0.07062146892655367,0.47966101694915253,0.5203389830508475,67.0,0.25,0.4978050921861282,0.45729906616649374,35.0,0.038002171552660155,34.0,72.0,5.0
J6034_10.RCP,60.0,4.0,6.016666666666667,2.9916086345346415,361.0,125.0,0.07062146892655367,0.47966101694915253,0.5203389830508475,92.0,0.25,0.4673913043478261,0.34458717610891526,19.0,0.02062975027144408,43.0,95.0,3.0
J6034_2.RCP,60.0,4.0,5.466666666666667,2.4662161750791887,328.0,125.0,0.07062146892655367,0.4440677966101695,0.5559322033898305,65.0,0.25,0.5021978021978022,0.4373817155067155,21.0,0.021341463414634148,33.0,73.0,8.0
J6034_3.RCP,60.0,4.0,5.133333333333334,2.723151768733347,308.0,125.0,0.07062146892655367,0.43107344632768363,0.5689265536723164,61.0,0.25,0.49951783992285437,0.39887763848708885,15.0,0.014895729890764648,31.0,75.0,14.0
J6034_4.RCP,60.0,4.0,5.283333333333333,3.3120570982732502,317.0,125.0,0.07062146892655367,0.4322033898305085,0.5677966101694916,83.0,0.25,0.4066265060240964,0.3416389918648955,14.0,0.013930348258706466,34.0,83.0,0.0
J6034_5.RCP,60.0,4.0,5.2,2.8272483678186697,312.0,125.0,0.07062146892655367,0.47909604519774013,0.5209039548022598,80.0,0.25,0.3625,0.3332837301587302,24.0,0.026030368763557486,29.0,87.0,7.0
J6034_6.RCP,60.0,4.0,5.95,2.996803852996277,357.0,125.0,0.07062146892655367,0.4536723163841808,0.5463276836158192,77.0,0.25,0.4239877769289534,0.38088487143108996,27.0,0.027921406411582212,33.0,94.0,17.0
J6034_7.RCP,60.0,4.0,5.433333333333334,2.923278220689155,326.0,125.0,0.07062146892655367,0.488135593220339,0.5118644067796609,83.0,0.25,0.4474260679079956,0.3505511143711002,31.0,0.03421633554083885,38.0,98.0,15.0
J6034_8.RCP,60.0,4.0,4.816666666666666,2.9239908040591067,289.0,125.0,0.07062146892655367,0.4248587570621469,0.5751412429378531,61.0,0.25,0.5297131147540983,0.408405580075662,24.0,0.02357563850687623,33.0,67.0,6.0
J6034_9.RCP,60.0,4.0,5.316666666666666,3.00827562271515,319.0,125.0,0.07062146892655367,0.4367231638418079,0.5632768361581921,77.0,0.25,0.5038961038961038,0.36206359430043644,17.0,0.017051153460381142,39.0,83.0,6.0
J6035_1.RCP,60.0,4.0,5.883333333333334,2.5304259632630144,353.0,125.0,0.07062146892655367,0.4514124293785311,0.5485875706214689,78.0,0.25,0.36576168929110103,0.33854347952198627,17.0,0.017507723995880537,29.0,90.0,12.0
J6035_10.RCP,60.0,4.0,5.45,2.8660367524975436,327.0,125.0,0.07062146892655367,0.4661016949152542,0.5338983050847458,70.0,0.25,0.453781512605042,0.360500515995872,6.0,0.006349206349206349,32.0,76.0,6.0
J6035_2.RCP,60.0,4.0,6.083333333333333,2.641285461454117,365.0,125.0,0.07062146892655367,0.4655367231638418,0.5344632768361581,77.0,0.25,0.39751552795031053,0.296781479390175,12.0,0.012684989429175477,31.0,85.0,8.0
J6035_3.RCP,60.0,4.0,5.633333333333334,2.949387883763153,338.0,125.0,0.07062146892655367,0.47005649717514125,0.5299435028248587,87.0,0.25,0.3995943204868154,0.33587235181428887,12.0,0.012793176972281451,35.0,95.0,8.0
J6035_4.RCP,60.0,4.0,5.25,2.6684889606916746,315.0,125.0,0.07062146892655367,0.4858757062146893,0.5141242937853108,72.0,0.25,0.5118055555555555,0.3405063837129054,3.0,0.0032967032967032963,37.0,76.0,4.0
J6035_5.RCP,60.0,4.0,5.65,2.6256745165131696,339.0,125.0,0.07062146892655367,0.5011299435028248,0.4988700564971752,75.0,0.25,0.38066666666666665,0.33516666666666667,1.0,0.001132502831257078,29.0,77.0,2.0
J6035_6.RCP,60.0,4.0,5.266666666666667,2.749949494485712,316.0,125.0,0.07062146892655367,0.4694915254237288,0.5305084745762711,79.0,0.25,0.4050632911392405,0.3592072196966728,13.0,0.013844515441959533,32.0,94.0,15.0
J6035_7.RCP,60.0,4.0,5.383333333333334,2.9949494523651348,323.0,125.0,0.07062146892655367,0.5022598870056497,0.4977401129943503,73.0,0.25,0.4049657534246575,0.36544969015003265,16.0,0.018161180476730987,30.0,77.0,4.0
J6035_8.RCP,60.0,4.0,5.95,2.8892040426387333,357.0,125.0,0.07062146892655367,0.42259887005649716,0.5774011299435029,75.0,0.25,0.3908333333333333,0.36762781803542677,10.0,0.009784735812133072,30.0,78.0,3.0
J6035_9.RCP,60.0,4.0,5.3,3.078419507907697,318.0,125.0,0.07062146892655367,0.5062146892655367,0.4937853107344633,73.0,0.25,0.4938716654650324,0.37645878394616683,7.0,0.008009153318077803,37.0,81.0,8.0
J6036_1.RCP,60.0,4.0,4.933333333333334,2.5223445883190156,296.0,125.0,0.07062146892655367,0.4576271186440678,0.5423728813559322,61.0,0.25,0.4143897996357013,0.34354957830126587,3.0,0.003125,26.0,61.0,0.0
J6036_10.RCP,60.0,4.0,5.516666666666667,2.9579929381630072,331.0,125.0,0.07062146892655367,0.4548022598870056,0.5451977401129944,77.0,0.25,0.3930735930735931,0.29321075537653074,5.0,0.0051813471502590676,31.0,77.0,0.0
J6036_2.RCP,60.0,4.0,5.033333333333333,2.8164201075518234,302.0,125.0,0.07062146892655367,0.49548022598870056,0.5045197740112994,75.0,0.25,0.46555555555555556,0.3157857142857143,15.0,0.0167973124300112,35.0,75.0,0.0
J6036_3.RCP,60.0,4.0,5.366666666666666,2.8458546851321995,322.0,125.0,0.07062146892655367,0.4598870056497175,0.5401129943502825,81.0,0.25,0.36907082521117607,0.2776072124756335,6.0,0.006276150627615063,30.0,81.0,0.0
J6036_4.RCP,60.0,4.0,5.45,2.825036872915703,327.0,125.0,0.07062146892655367,0.4717514124293785,0.5282485875706215,85.0,0.25,0.2823529411764706,0.24167838874680309,3.0,0.00320855614973262,24.0,85.0,0.0
J6036_5.RCP,60.0,4.0,4.716666666666667,2.5631469373062132,283.0,125.0,0.07062146892655367,0.4542372881355932,0.5457627118644068,57.0,0.25,0.4473684210526316,0.33096630465051513,1.0,0.0010351966873706003,26.0,57.0,0.0
J6036_6.RCP,60.0,4.0,5.8,2.743477112473634,348.0,125.0,0.07062146892655367,0.4559322033898305,0.5440677966101695,76.0,0.25,0.3611842105263158,0.2640658558211799,0.0,0.0,28.0,76.0,0.0
J6036_7.RCP,60.0,4.0,5.533333333333333,2.7353650985238187,332.0,125.0,0.07062146892655367,0.4350282485875706,0.5649717514124294,71.0,0.25,0.31965707287201467,0.265233125807988,8.0,0.008,23.0,71.0,0.0
J6036_8.RCP,60.0,4.0,5.583333333333333,3.0237485933118773,335.0,125.0,0.07062146892655367,0.4423728813559322,0.5576271186440678,69.0,0.25,0.43478260869565216,0.26149538866930166,0.0,0.0,30.0,69.0,0.0
J6036_9.RCP,60.0,4.0,5.733333333333333,3.0103525079668363,344.0,125.0,0.07062146892655367,0.4807909604519774,0.5192090395480227,86.0,0.25,0.2252141982864137,0.21002504925493326,0.0,0.0,20.0,86.0,0.0
J6037_1.RCP,60.0,4.0,5.0,2.695675549220764,300.0,125.0,0.07062146892655367,0.46271186440677964,0.5372881355932204,70.0,0.5041666666666667,1.0276190476190477,0.8268027210884353,162.0,0.1703470031545741,72.0,119.0,47.0
J6037_10.RCP,60.0,4.0,5.666666666666667,2.8205594401741574,340.0,125.0,0.07062146892655367,0.40847457627118644,0.5915254237288136,86.0,0.5041666666666667,0.7594476744186046,0.710016957364341,114.0,0.10888252148997135,66.0,120.0,34.0
