instance,nodes,solved,done_reason,makespan,lowerbound
TF_inst163001.rcp,32,1,search_exhausted,137,137
TF_inst164001.rcp,32,1,search_exhausted,146,146
TF_inst165001.rcp,31957,0,time_limit,99,82
TF_inst166001.rcp,3599,1,search_exhausted,97,97
TF_inst167001.rcp,49007,0,time_limit,66,35
TF_inst168001.rcp,48316,0,time_limit,93,42
TF_inst169001.rcp,32,1,search_exhausted,137,137
TF_inst170001.rcp,84,1,search_exhausted,147,147
TF_inst17001.rcp,34277,0,time_limit,41,35
TF_inst171001.rcp,33608,0,time_limit,92,82
TF_inst172001.rcp,4636,1,search_exhausted,98,98
TF_inst173001.rcp,47682,0,time_limit,62,35
TF_inst174001.rcp,51232,0,time_limit,94,42
TF_inst175001.rcp,32,1,search_exhausted,137,137
TF_inst176001.rcp,32,1,search_exhausted,146,146
TF_inst177001.rcp,34935,0,time_limit,92,82
TF_inst178001.rcp,11623,1,search_exhausted,95,95
TF_inst179001.rcp,49318,0,time_limit,70,35
TF_inst180001.rcp,42856,0,time_limit,89,42
TF_inst18001.rcp,23892,1,search_exhausted,48,48
TF_inst181001.rcp,32,1,search_exhausted,137,137
TF_inst182001.rcp,175,1,search_exhausted,151,151
TF_inst183001.rcp,31147,0,time_limit,96,82
TF_inst184001.rcp,4030,1,search_exhausted,92,92
TF_inst185001.rcp,42130,0,time_limit,63,35
TF_inst186001.rcp,46805,0,time_limit,76,42
TF_inst187001.rcp,756,1,search_exhausted,138,138
TF_inst188001.rcp,64,1,search_exhausted,151,151
TF_inst189001.rcp,35850,0,time_limit,98,82
TF_inst190001.rcp,60833,0,time_limit,104,81
TF_inst19001.rcp,32,1,search_exhausted,137,137
TF_inst191001.rcp,50180,0,time_limit,73,35
TF_inst192001.rcp,49289,0,time_limit,87,42
TF_inst193001.rcp,32,1,search_exhausted,137,137
TF_inst194001.rcp,32,1,search_exhausted,146,146
TF_inst195001.rcp,33773,0,time_limit,95,82
TF_inst196001.rcp,63361,0,time_limit,109,81
TF_inst197001.rcp,52498,0,time_limit,71,35
TF_inst198001.rcp,45930,0,time_limit,90,42
TF_inst199001.rcp,32,1,search_exhausted,137,137
TF_inst200001.rcp,32,1,search_exhausted,146,146
TF_inst20001.rcp,32,1,search_exhausted,146,146
TF_inst2001.rcp,32,1,search_exhausted,146,146
TF_inst201001.rcp,36140,0,time_limit,96,82
TF_inst202001.rcp,20542,1,search_exhausted,95,95
TF_inst203001.rcp,48713,0,time_limit,69,35
TF_inst204001.rcp,45998,0,time_limit,82,42
TF_inst205001.rcp,710,1,search_exhausted,138,138
TF_inst206001.rcp,32,1,search_exhausted,146,146
TF_inst207001.rcp,29965,0,time_limit,86,82
TF_inst208001.rcp,31999,1,search_exhausted,98,98
TF_inst209001.rcp,40138,0,time_limit,54,35
TF_inst210001.rcp,48686,0,time_limit,89,42
TF_inst21001.rcp,32,1,search_exhausted,82,82
TF_inst211001.rcp,32,1,search_exhausted,137,137
TF_inst212001.rcp,32,1,search_exhausted,146,146
TF_inst213001.rcp,30759,0,time_limit,89,82
TF_inst214001.rcp,22177,1,search_exhausted,97,97
TF_inst215001.rcp,41594,0,time_limit,68,35
TF_inst216001.rcp,44945,0,time_limit,86,42
TF_inst217001.rcp,32,1,search_exhausted,137,137
TF_inst218001.rcp,32,1,search_exhausted,146,146
TF_inst219001.rcp,6386,1,search_exhausted,82,82
TF_inst220001.rcp,7497,1,search_exhausted,92,92
TF_inst22001.rcp,32,1,search_exhausted,81,81
TF_inst221001.rcp,49496,0,time_limit,65,35
TF_inst222001.rcp,44068,0,time_limit,77,42
TF_inst223001.rcp,32,1,search_exhausted,137,137
TF_inst224001.rcp,32,1,search_exhausted,146,146
TF_inst225001.rcp,31202,0,time_limit,100,82
TF_inst226001.rcp,10238,1,search_exhausted,93,93
TF_inst227001.rcp,52347,0,time_limit,78,35
TF_inst228001.rcp,45133,0,time_limit,82,42
TF_inst229001.rcp,32,1,search_exhausted,137,137
TF_inst230001.rcp,32,1,search_exhausted,146,146
TF_inst23001.rcp,27527,0,time_limit,36,35
TF_inst231001.rcp,29888,0,time_limit,92,82
TF_inst232001.rcp,3248,1,search_exhausted,89,89
TF_inst233001.rcp,40118,0,time_limit,65,35
TF_inst234001.rcp,52752,0,time_limit,97,42
TF_inst235001.rcp,32,1,search_exhausted,137,137
TF_inst236001.rcp,32,1,search_exhausted,146,146
TF_inst237001.rcp,29982,0,time_limit,108,82
TF_inst238001.rcp,26718,1,search_exhausted,95,95
TF_inst239001.rcp,47005,0,time_limit,69,35
TF_inst240001.rcp,54629,0,time_limit,128,42
TF_inst24001.rcp,42128,0,time_limit,47,42
TF_inst241001.rcp,7713,1,search_exhausted,145,145
TF_inst242001.rcp,2712,1,search_exhausted,156,156
TF_inst243001.rcp,30876,0,time_limit,114,82
TF_inst244001.rcp,63540,0,time_limit,115,81
TF_inst245001.rcp,59560,0,time_limit,116,35
TF_inst246001.rcp,53680,0,time_limit,113,42
TF_inst247001.rcp,17586,1,search_exhausted,144,144
TF_inst248001.rcp,1705,1,search_exhausted,157,157
TF_inst249001.rcp,32634,0,time_limit,104,82
TF_inst250001.rcp,62411,0,time_limit,114,81
TF_inst25001.rcp,32,1,search_exhausted,137,137
TF_inst251001.rcp,56646,0,time_limit,90,35
TF_inst252001.rcp,54826,0,time_limit,111,42
TF_inst253001.rcp,2998,1,search_exhausted,139,139
TF_inst254001.rcp,220,1,search_exhausted,148,148
TF_inst255001.rcp,34295,0,time_limit,115,82
TF_inst256001.rcp,65541,0,time_limit,114,81
TF_inst257001.rcp,60283,0,time_limit,105,35
TF_inst258001.rcp,53479,0,time_limit,126,42
TF_inst259001.rcp,23984,1,search_exhausted,142,142
TF_inst260001.rcp,9403,1,search_exhausted,159,159
TF_inst26001.rcp,32,1,search_exhausted,146,146
TF_inst261001.rcp,35756,0,time_limit,115,82
TF_inst262001.rcp,64534,0,time_limit,124,81
TF_inst263001.rcp,63714,0,time_limit,98,35
TF_inst264001.rcp,51995,0,time_limit,117,42
TF_inst265001.rcp,10843,1,search_exhausted,144,144
TF_inst266001.rcp,32,1,search_exhausted,146,146
TF_inst267001.rcp,38028,0,time_limit,122,82
TF_inst268001.rcp,64162,0,time_limit,125,81
TF_inst269001.rcp,56650,0,time_limit,96,35
TF_inst270001.rcp,56343,0,time_limit,120,42
TF_inst27001.rcp,32,1,search_exhausted,82,82
TF_inst271001.rcp,1132,1,search_exhausted,138,138
TF_inst272001.rcp,4417,1,search_exhausted,159,159
TF_inst273001.rcp,31531,0,time_limit,113,82
TF_inst274001.rcp,62780,0,time_limit,125,81
TF_inst275001.rcp,54450,0,time_limit,92,35
TF_inst276001.rcp,57786,0,time_limit,117,42
TF_inst277001.rcp,32,1,search_exhausted,137,137
TF_inst278001.rcp,235,1,search_exhausted,156,156
TF_inst279001.rcp,34511,0,time_limit,113,82
TF_inst280001.rcp,64289,0,time_limit,112,81
TF_inst28001.rcp,32,1,search_exhausted,81,81
TF_inst281001.rcp,61740,0,time_limit,102,35
TF_inst282001.rcp,63303,0,time_limit,133,42
TF_inst283001.rcp,4972,1,search_exhausted,140,140
TF_inst284001.rcp,286,1,search_exhausted,155,155
TF_inst285001.rcp,41723,0,time_limit,117,82
TF_inst286001.rcp,73835,0,time_limit,115,81
TF_inst287001.rcp,56198,0,time_limit,89,35
TF_inst288001.rcp,52666,0,time_limit,119,42
TF_inst289001.rcp,785,1,search_exhausted,138,138
TF_inst290001.rcp,146,1,search_exhausted,157,157
TF_inst29001.rcp,3362,1,search_exhausted,35,35
TF_inst291001.rcp,39091,0,time_limit,129,82
TF_inst292001.rcp,61284,0,time_limit,109,81
TF_inst293001.rcp,65728,0,time_limit,88,35
TF_inst294001.rcp,62155,0,time_limit,131,42
TF_inst295001.rcp,2729,1,search_exhausted,144,144
TF_inst296001.rcp,877,1,search_exhausted,155,155
TF_inst297001.rcp,43795,0,time_limit,129,82
TF_inst298001.rcp,62366,0,time_limit,139,81
TF_inst299001.rcp,59796,0,time_limit,89,35
TF_inst300001.rcp,57567,0,time_limit,129,42
TF_inst30001.rcp,10781,1,search_exhausted,45,45
TF_inst3001.rcp,32,1,search_exhausted,82,82
TF_inst301001.rcp,757,1,search_exhausted,138,138
TF_inst302001.rcp,66,1,search_exhausted,148,148
TF_inst303001.rcp,33268,0,time_limit,117,82
TF_inst304001.rcp,67725,0,time_limit,137,81
TF_inst305001.rcp,58266,0,time_limit,91,35
TF_inst306001.rcp,50494,0,time_limit,117,42
TF_inst307001.rcp,772,1,search_exhausted,138,138
TF_inst308001.rcp,451,1,search_exhausted,149,149
TF_inst309001.rcp,33575,0,time_limit,110,82
TF_inst310001.rcp,68445,0,time_limit,135,81
TF_inst31001.rcp,32,1,search_exhausted,137,137
TF_inst311001.rcp,61623,0,time_limit,109,35
TF_inst312001.rcp,60516,0,time_limit,126,42
TF_inst313001.rcp,6737,1,search_exhausted,145,145
TF_inst314001.rcp,2696,1,search_exhausted,154,154
TF_inst315001.rcp,34380,0,time_limit,120,82
TF_inst316001.rcp,70674,0,time_limit,127,81
TF_inst317001.rcp,61845,0,time_limit,96,35
TF_inst318001.rcp,57129,0,time_limit,114,42
TF_inst319001.rcp,32,1,search_exhausted,137,137
TF_inst320001.rcp,409,1,search_exhausted,153,153
TF_inst32001.rcp,32,1,search_exhausted,146,146
TF_inst321001.rcp,38565,0,time_limit,132,82
TF_inst322001.rcp,61769,0,time_limit,108,81
TF_inst323001.rcp,62265,0,time_limit,98,35
TF_inst324001.rcp,49523,0,time_limit,107,42
TF_inst325001.rcp,1488,1,search_exhausted,138,138
TF_inst326001.rcp,32,1,search_exhausted,146,146
TF_inst327001.rcp,37663,0,time_limit,122,82
TF_inst328001.rcp,62819,0,time_limit,127,81
TF_inst329001.rcp,58340,0,time_limit,95,35
TF_inst330001.rcp,61797,0,time_limit,136,42
TF_inst33001.rcp,29667,0,time_limit,86,82
TF_inst331001.rcp,32,1,search_exhausted,137,137
TF_inst332001.rcp,916,1,search_exhausted,154,154
TF_inst333001.rcp,36850,0,time_limit,121,82
TF_inst334001.rcp,65710,0,time_limit,134,81
TF_inst335001.rcp,57133,0,time_limit,95,35
TF_inst336001.rcp,55003,0,time_limit,118,42
TF_inst337001.rcp,13603,1,search_exhausted,142,142
TF_inst338001.rcp,673,1,search_exhausted,149,149
TF_inst339001.rcp,37243,0,time_limit,115,82
TF_inst340001.rcp,66673,0,time_limit,122,81
TF_inst34001.rcp,336,1,search_exhausted,82,82
TF_inst341001.rcp,56853,0,time_limit,86,35
TF_inst342001.rcp,57002,0,time_limit,115,42
TF_inst343001.rcp,32,1,search_exhausted,137,137
TF_inst344001.rcp,199,1,search_exhausted,151,151
TF_inst345001.rcp,37654,0,time_limit,123,82
TF_inst346001.rcp,62990,0,time_limit,133,81
TF_inst347001.rcp,61038,0,time_limit,91,35
TF_inst348001.rcp,57000,0,time_limit,129,42
TF_inst349001.rcp,1866,1,search_exhausted,138,138
TF_inst350001.rcp,3042,1,search_exhausted,156,156
TF_inst35001.rcp,2962,1,search_exhausted,35,35
TF_inst351001.rcp,35917,0,time_limit,114,82
TF_inst352001.rcp,68432,0,time_limit,129,81
TF_inst353001.rcp,66420,0,time_limit,98,35
TF_inst354001.rcp,56913,0,time_limit,113,42
TF_inst355001.rcp,33543,1,search_exhausted,141,141
TF_inst356001.rcp,2654,1,search_exhausted,161,161
TF_inst357001.rcp,41150,0,time_limit,116,82
TF_inst358001.rcp,61584,0,time_limit,109,81
TF_inst359001.rcp,63502,0,time_limit,92,35
TF_inst360001.rcp,42062,0,time_limit,68,42
TF_inst36001.rcp,1170,1,search_exhausted,48,48
TF_inst361001.rcp,32,1,search_exhausted,137,137
TF_inst362001.rcp,80,1,search_exhausted,148,148
TF_inst363001.rcp,32723,0,time_limit,85,82
TF_inst364001.rcp,2916,1,search_exhausted,82,82
TF_inst365001.rcp,42865,0,time_limit,65,35
TF_inst366001.rcp,45252,0,time_limit,74,42
TF_inst367001.rcp,32,1,search_exhausted,137,137
TF_inst368001.rcp,44,1,search_exhausted,151,151
TF_inst369001.rcp,29177,0,time_limit,91,82
TF_inst370001.rcp,1256,1,search_exhausted,93,93
TF_inst37001.rcp,32,1,search_exhausted,137,137
TF_inst371001.rcp,35192,0,time_limit,70,35
TF_inst372001.rcp,42561,0,time_limit,65,42
TF_inst373001.rcp,32,1,search_exhausted,137,137
TF_inst374001.rcp,83,1,search_exhausted,155,155
TF_inst375001.rcp,4133,1,search_exhausted,82,82
TF_inst376001.rcp,60,1,search_exhausted,81,81
TF_inst377001.rcp,37611,0,time_limit,60,35
TF_inst378001.rcp,41463,0,time_limit,68,42
TF_inst379001.rcp,32,1,search_exhausted,137,137
TF_inst380001.rcp,32,1,search_exhausted,146,146
TF_inst38001.rcp,32,1,search_exhausted,146,146
TF_inst381001.rcp,32007,0,time_limit,83,82
TF_inst382001.rcp,3484,1,search_exhausted,89,89
TF_inst383001.rcp,44395,0,time_limit,71,35
TF_inst384001.rcp,47834,0,time_limit,91,42
TF_inst385001.rcp,758,1,search_exhausted,138,138
TF_inst386001.rcp,71,1,search_exhausted,151,151
TF_inst387001.rcp,60,1,search_exhausted,82,82
TF_inst388001.rcp,4855,1,search_exhausted,91,91
TF_inst389001.rcp,50217,0,time_limit,72,35
TF_inst390001.rcp,46628,0,time_limit,72,42
TF_inst39001.rcp,32,1,search_exhausted,82,82
TF_inst391001.rcp,32,1,search_exhausted,137,137
TF_inst392001.rcp,32,1,search_exhausted,146,146
TF_inst393001.rcp,784,1,search_exhausted,82,82
TF_inst394001.rcp,3453,1,search_exhausted,91,91
TF_inst395001.rcp,39442,0,time_limit,63,35
TF_inst396001.rcp,50311,0,time_limit,79,42
TF_inst397001.rcp,32,1,search_exhausted,137,137
TF_inst398001.rcp,32,1,search_exhausted,146,146
TF_inst399001.rcp,31817,0,time_limit,92,82
TF_inst400001.rcp,7823,1,search_exhausted,92,92
TF_inst40001.rcp,32,1,search_exhausted,81,81
TF_inst4001.rcp,32,1,search_exhausted,81,81
TF_inst401001.rcp,42367,0,time_limit,71,35
TF_inst402001.rcp,48050,0,time_limit,84,42
TF_inst403001.rcp,747,1,search_exhausted,138,138
TF_inst404001.rcp,82,1,search_exhausted,153,153
TF_inst405001.rcp,32249,0,time_limit,84,82
TF_inst406001.rcp,309,1,search_exhausted,84,84
TF_inst407001.rcp,44409,0,time_limit,56,35
TF_inst408001.rcp,50400,0,time_limit,72,42
TF_inst409001.rcp,32,1,search_exhausted,137,137
TF_inst410001.rcp,32,1,search_exhausted,146,146
TF_inst41001.rcp,20257,1,search_exhausted,35,35
TF_inst411001.rcp,31535,0,time_limit,88,82
TF_inst412001.rcp,75,1,search_exhausted,81,81
TF_inst413001.rcp,44464,0,time_limit,60,35
TF_inst414001.rcp,40331,0,time_limit,73,42
TF_inst415001.rcp,32,1,search_exhausted,137,137
TF_inst416001.rcp,32,1,search_exhausted,146,146
TF_inst417001.rcp,31396,0,time_limit,85,82
TF_inst418001.rcp,169,1,search_exhausted,82,82
TF_inst419001.rcp,46259,0,time_limit,62,35
TF_inst420001.rcp,41901,0,time_limit,78,42
TF_inst42001.rcp,32,1,search_exhausted,42,42
TF_inst421001.rcp,32,1,search_exhausted,137,137
TF_inst422001.rcp,118,1,search_exhausted,153,153
TF_inst423001.rcp,30552,0,time_limit,88,82
TF_inst424001.rcp,5106,1,search_exhausted,87,87
TF_inst425001.rcp,43741,0,time_limit,53,35
TF_inst426001.rcp,48811,0,time_limit,69,42
TF_inst427001.rcp,32,1,search_exhausted,137,137
TF_inst428001.rcp,32,1,search_exhausted,146,146
TF_inst429001.rcp,29535,0,time_limit,85,82
TF_inst430001.rcp,78,1,search_exhausted,81,81
TF_inst43001.rcp,32,1,search_exhausted,137,137
TF_inst431001.rcp,47828,0,time_limit,63,35
TF_inst432001.rcp,41504,0,time_limit,82,42
TF_inst433001.rcp,32,1,search_exhausted,137,137
TF_inst434001.rcp,64,1,search_exhausted,151,151
TF_inst435001.rcp,279,1,search_exhausted,82,82
TF_inst436001.rcp,8815,1,search_exhausted,83,83
TF_inst437001.rcp,35464,0,time_limit,65,35
TF_inst438001.rcp,45954,0,time_limit,74,42
TF_inst439001.rcp,32,1,search_exhausted,137,137
TF_inst440001.rcp,32,1,search_exhausted,146,146
TF_inst44001.rcp,32,1,search_exhausted,146,146
TF_inst441001.rcp,31733,0,time_limit,96,82
TF_inst442001.rcp,733,1,search_exhausted,85,85
TF_inst443001.rcp,39698,0,time_limit,62,35
TF_inst444001.rcp,38742,0,time_limit,70,42
TF_inst445001.rcp,32,1,search_exhausted,137,137
TF_inst446001.rcp,32,1,search_exhausted,146,146
TF_inst447001.rcp,28700,0,time_limit,92,82
TF_inst448001.rcp,6278,1,search_exhausted,85,85
TF_inst449001.rcp,36644,0,time_limit,53,35
TF_inst450001.rcp,46579,0,time_limit,80,42
TF_inst45001.rcp,32,1,search_exhausted,82,82
TF_inst451001.rcp,32,1,search_exhausted,137,137
TF_inst452001.rcp,32,1,search_exhausted,146,146
TF_inst453001.rcp,37,1,search_exhausted,82,82
TF_inst454001.rcp,5369,1,search_exhausted,90,90
TF_inst455001.rcp,42741,0,time_limit,59,35
TF_inst456001.rcp,48685,0,time_limit,83,42
TF_inst457001.rcp,898,1,search_exhausted,138,138
TF_inst458001.rcp,32,1,search_exhausted,146,146
TF_inst459001.rcp,5149,1,search_exhausted,82,82
TF_inst460001.rcp,1695,1,search_exhausted,82,82
TF_inst46001.rcp,32,1,search_exhausted,81,81
TF_inst461001.rcp,47857,0,time_limit,56,35
TF_inst462001.rcp,41580,0,time_limit,70,42
TF_inst463001.rcp,32,1,search_exhausted,137,137
TF_inst464001.rcp,32,1,search_exhausted,146,146
TF_inst465001.rcp,29666,0,time_limit,90,82
TF_inst466001.rcp,56645,0,time_limit,97,81
TF_inst467001.rcp,48436,0,time_limit,64,35
TF_inst468001.rcp,44357,0,time_limit,78,42
TF_inst469001.rcp,32,1,search_exhausted,137,137
TF_inst470001.rcp,80,1,search_exhausted,148,148
TF_inst47001.rcp,33237,0,time_limit,42,35
TF_inst471001.rcp,32633,0,time_limit,96,82
TF_inst472001.rcp,18101,1,search_exhausted,89,89
TF_inst473001.rcp,40246,0,time_limit,60,35
TF_inst474001.rcp,42628,0,time_limit,69,42
TF_inst475001.rcp,32,1,search_exhausted,137,137
TF_inst476001.rcp,32,1,search_exhausted,146,146
TF_inst477001.rcp,34134,0,time_limit,90,82
TF_inst478001.rcp,1009,1,search_exhausted,82,82
TF_inst479001.rcp,36974,0,time_limit,63,35
TF_inst480001.rcp,63191,0,time_limit,161,42
TF_inst48001.rcp,4648,1,search_exhausted,47,47
TF_inst481001.rcp,52605,0,time_limit,159,137
TF_inst482001.rcp,31384,1,search_exhausted,166,166
TF_inst483001.rcp,45500,0,time_limit,154,82
TF_inst484001.rcp,57891,0,time_limit,135,81
TF_inst485001.rcp,63853,0,time_limit,139,35
TF_inst486001.rcp,63793,0,time_limit,178,42
TF_inst487001.rcp,49271,0,time_limit,150,137
TF_inst488001.rcp,5455,1,search_exhausted,166,166
TF_inst489001.rcp,52912,0,time_limit,140,82
TF_inst490001.rcp,64324,0,time_limit,151,81
TF_inst49001.rcp,32,1,search_exhausted,137,137
TF_inst491001.rcp,56570,0,time_limit,133,35
TF_inst492001.rcp,70223,0,time_limit,157,42
TF_inst493001.rcp,57174,0,time_limit,160,137
TF_inst494001.rcp,28160,1,search_exhausted,168,168
TF_inst495001.rcp,45099,0,time_limit,131,82
TF_inst496001.rcp,68960,0,time_limit,153,81
TF_inst497001.rcp,61839,0,time_limit,133,35
TF_inst498001.rcp,58144,0,time_limit,168,42
TF_inst499001.rcp,50846,0,time_limit,159,137
TF_inst500001.rcp,76660,0,time_limit,179,146
TF_inst50001.rcp,32,1,search_exhausted,146,146
TF_inst5001.rcp,26765,1,search_exhausted,35,35
TF_inst501001.rcp,61446,0,time_limit,161,82
TF_inst502001.rcp,64413,0,time_limit,143,81
TF_inst503001.rcp,66342,0,time_limit,129,35
TF_inst504001.rcp,59168,0,time_limit,146,42
TF_inst505001.rcp,49566,0,time_limit,153,137
TF_inst506001.rcp,45553,1,search_exhausted,167,167
TF_inst507001.rcp,53221,0,time_limit,159,82
TF_inst508001.rcp,72385,0,time_limit,160,81
TF_inst509001.rcp,64873,0,time_limit,150,35
TF_inst510001.rcp,55841,0,time_limit,148,42
TF_inst51001.rcp,32,1,search_exhausted,82,82
TF_inst511001.rcp,48836,0,time_limit,158,137
TF_inst512001.rcp,76682,0,time_limit,170,146
TF_inst513001.rcp,58052,0,time_limit,170,82
TF_inst514001.rcp,63200,0,time_limit,148,81
TF_inst515001.rcp,70305,0,time_limit,128,35
TF_inst516001.rcp,67097,0,time_limit,167,42
TF_inst517001.rcp,53654,0,time_limit,150,137
TF_inst518001.rcp,69348,1,search_exhausted,178,178
TF_inst519001.rcp,46621,0,time_limit,156,82
TF_inst520001.rcp,67213,0,time_limit,154,81
TF_inst52001.rcp,32,1,search_exhausted,81,81
TF_inst521001.rcp,67620,0,time_limit,142,35
TF_inst522001.rcp,61998,0,time_limit,171,42
TF_inst523001.rcp,48873,0,time_limit,152,137
TF_inst524001.rcp,11679,1,search_exhausted,161,161
TF_inst525001.rcp,58824,0,time_limit,164,82
TF_inst526001.rcp,66546,0,time_limit,155,81
TF_inst527001.rcp,77757,0,time_limit,139,35
TF_inst528001.rcp,58740,0,time_limit,149,42
TF_inst529001.rcp,51475,0,time_limit,148,137
TF_inst530001.rcp,74076,0,time_limit,172,146
TF_inst53001.rcp,30279,0,time_limit,44,35
TF_inst531001.rcp,56444,0,time_limit,162,82
TF_inst532001.rcp,64871,0,time_limit,154,81
TF_inst533001.rcp,68358,0,time_limit,142,35
TF_inst534001.rcp,65193,0,time_limit,160,42
TF_inst535001.rcp,50726,0,time_limit,150,137
TF_inst536001.rcp,30305,1,search_exhausted,171,171
TF_inst537001.rcp,49722,0,time_limit,153,82
TF_inst538001.rcp,66838,0,time_limit,160,81
TF_inst539001.rcp,65550,0,time_limit,141,35
TF_inst540001.rcp,62346,0,time_limit,162,42
TF_inst54001.rcp,1793,1,search_exhausted,48,48
TF_inst541001.rcp,56695,0,time_limit,147,137
TF_inst542001.rcp,2079,1,search_exhausted,165,165
TF_inst543001.rcp,63756,0,time_limit,160,82
TF_inst544001.rcp,74957,0,time_limit,162,81
TF_inst545001.rcp,64269,0,time_limit,131,35
TF_inst546001.rcp,53910,0,time_limit,156,42
TF_inst547001.rcp,21932,1,search_exhausted,140,140
TF_inst548001.rcp,9027,1,search_exhausted,168,168
TF_inst549001.rcp,38334,0,time_limit,134,82
TF_inst550001.rcp,67689,0,time_limit,155,81
TF_inst55001.rcp,32,1,search_exhausted,137,137
TF_inst551001.rcp,65755,0,time_limit,134,35
TF_inst552001.rcp,60973,0,time_limit,160,42
TF_inst553001.rcp,50352,0,time_limit,158,137
TF_inst554001.rcp,82064,0,time_limit,174,146
TF_inst555001.rcp,47143,0,time_limit,164,82
TF_inst556001.rcp,69581,0,time_limit,146,81
TF_inst557001.rcp,64744,0,time_limit,145,35
TF_inst558001.rcp,58543,0,time_limit,164,42
TF_inst559001.rcp,51922,0,time_limit,150,137
TF_inst560001.rcp,79484,0,time_limit,174,146
TF_inst56001.rcp,32,1,search_exhausted,146,146
TF_inst561001.rcp,53748,0,time_limit,158,82
TF_inst562001.rcp,70682,0,time_limit,158,81
TF_inst563001.rcp,67247,0,time_limit,144,35
TF_inst564001.rcp,65264,0,time_limit,162,42
TF_inst565001.rcp,49107,0,time_limit,158,137
TF_inst566001.rcp,26814,1,search_exhausted,173,173
TF_inst567001.rcp,49328,0,time_limit,153,82
TF_inst568001.rcp,60725,0,time_limit,157,81
TF_inst569001.rcp,66821,0,time_limit,141,35
TF_inst570001.rcp,61512,0,time_limit,160,42
TF_inst57001.rcp,32,1,search_exhausted,82,82
TF_inst571001.rcp,54568,0,time_limit,151,137
TF_inst572001.rcp,19306,1,search_exhausted,165,165
TF_inst573001.rcp,55539,0,time_limit,150,82
TF_inst574001.rcp,69001,0,time_limit,148,81
TF_inst575001.rcp,63060,0,time_limit,131,35
TF_inst576001.rcp,62494,0,time_limit,157,42
TF_inst577001.rcp,54928,0,time_limit,158,137
TF_inst578001.rcp,75195,1,search_exhausted,168,168
TF_inst579001.rcp,45023,0,time_limit,145,82
TF_inst580001.rcp,69892,0,time_limit,160,81
TF_inst58001.rcp,32,1,search_exhausted,81,81
TF_inst581001.rcp,66955,0,time_limit,138,35
TF_inst582001.rcp,60802,0,time_limit,159,42
TF_inst583001.rcp,45648,0,time_limit,154,137
TF_inst584001.rcp,14300,1,search_exhausted,171,171
TF_inst585001.rcp,59530,0,time_limit,166,82
TF_inst586001.rcp,64981,0,time_limit,155,81
TF_inst587001.rcp,68399,0,time_limit,149,35
TF_inst588001.rcp,66529,0,time_limit,165,42
TF_inst589001.rcp,49594,0,time_limit,158,137
TF_inst590001.rcp,73176,0,time_limit,178,146
TF_inst59001.rcp,34275,0,time_limit,38,35
TF_inst591001.rcp,59147,0,time_limit,153,82
TF_inst592001.rcp,67801,0,time_limit,157,81
TF_inst593001.rcp,67687,0,time_limit,139,35
TF_inst594001.rcp,54591,0,time_limit,168,42
TF_inst595001.rcp,51786,0,time_limit,154,137
TF_inst596001.rcp,83052,0,time_limit,174,146
TF_inst597001.rcp,59694,0,time_limit,153,82
TF_inst598001.rcp,74564,0,time_limit,147,81
TF_inst599001.rcp,65882,0,time_limit,144,35
TF_inst600001.rcp,64888,0,time_limit,178,42
TF_inst60001.rcp,8463,1,search_exhausted,46,46
TF_inst6001.rcp,41531,0,time_limit,56,42
TF_inst601001.rcp,59370,0,time_limit,160,137
TF_inst602001.rcp,77629,0,time_limit,179,146
TF_inst603001.rcp,60391,0,time_limit,174,82
TF_inst604001.rcp,74347,0,time_limit,168,81
TF_inst605001.rcp,68472,0,time_limit,155,35
TF_inst606001.rcp,64630,0,time_limit,178,42
TF_inst607001.rcp,59773,0,time_limit,160,137
TF_inst608001.rcp,76654,0,time_limit,179,146
TF_inst609001.rcp,59178,0,time_limit,174,82
TF_inst610001.rcp,74286,0,time_limit,168,81
TF_inst61001.rcp,32,1,search_exhausted,137,137
TF_inst611001.rcp,68695,0,time_limit,155,35
TF_inst612001.rcp,65606,0,time_limit,178,42
TF_inst613001.rcp,60568,0,time_limit,160,137
TF_inst614001.rcp,76953,0,time_limit,179,146
TF_inst615001.rcp,60607,0,time_limit,174,82
TF_inst616001.rcp,73984,0,time_limit,168,81
TF_inst617001.rcp,68634,0,time_limit,155,35
TF_inst618001.rcp,65418,0,time_limit,178,42
TF_inst619001.rcp,60639,0,time_limit,160,137
TF_inst620001.rcp,76820,0,time_limit,179,146
TF_inst62001.rcp,32,1,search_exhausted,146,146
TF_inst621001.rcp,61034,0,time_limit,174,82
TF_inst622001.rcp,74318,0,time_limit,168,81
TF_inst623001.rcp,68332,0,time_limit,155,35
TF_inst624001.rcp,65837,0,time_limit,178,42
TF_inst625001.rcp,60161,0,time_limit,160,137
TF_inst626001.rcp,77847,0,time_limit,179,146
TF_inst627001.rcp,59911,0,time_limit,174,82
TF_inst628001.rcp,73986,0,time_limit,168,81
TF_inst629001.rcp,68705,0,time_limit,155,35
TF_inst630001.rcp,65306,0,time_limit,178,42
TF_inst63001.rcp,32,1,search_exhausted,82,82
TF_inst631001.rcp,59684,0,time_limit,160,137
TF_inst632001.rcp,77565,0,time_limit,179,146
TF_inst633001.rcp,60087,0,time_limit,174,82
TF_inst634001.rcp,73937,0,time_limit,168,81
TF_inst635001.rcp,68332,0,time_limit,155,35
TF_inst636001.rcp,65517,0,time_limit,178,42
TF_inst637001.rcp,60010,0,time_limit,160,137
